name_track,artist_track,uri_track,popularity,danceability
Nirvana,The Cult,spotify:track:1Ykxsic1V3kvfTg9y6ypbr,42,50
Rain,The Cult,spotify:track:3Od5XBElZqm5N6rr86LS5r,61,56
Hollow Man,The Cult,spotify:track:25ST0DUc3AtqH675voDjeL,37,48
Big Neon Glitter,The Cult,spotify:track:6fhzr0mlBCksnQ9j508TKc,37,57
The Analog Kid,Rush,spotify:track:1rUmVxcEAAMTI7BGp4fiyl,44,34
Cretin Hop - 2017 Remaster,Ramones,spotify:track:2GMujhtXaUVaSNbcTSGQ8m,43,38
Rockaway Beach - 2017 Remaster,Ramones,spotify:track:2HZGsnMByx3V8KmNW6LqWF,56,43
"Here Today, Gone Tomorrow - 2017 Remaster",Ramones,spotify:track:1wH6pi7gVjcpWbPMBBymfy,37,50
Locket Love - 2017 Remaster,Ramones,spotify:track:4uzPxs470SU1STUPLJZtP1,30,41
Charlie Don't Surf - Remastered,The Clash,spotify:track:5T4j3Uv33fQO7tsR2lMl4y,52,51
Somebody Got Murdered - Remastered,The Clash,spotify:track:6izEYubQaf7odJ46scKEzr,41,49
Up In Heaven (Not Only Here) - Remastered,The Clash,spotify:track:5GzymV79vAt93PdiXJNCYU,31,44
Do You Wanna Dance? - 2017 Remaster,Ramones,spotify:track:1jvzmNw7sVTSDnprPuEi0D,51,37
I Wanna Be Well - 2017 Remaster,Ramones,spotify:track:0n2AFRt8NnS3ATlXhnoO49,30,61
Ramona - 2017 Remaster,Ramones,spotify:track:1FoEX9nPtFfq7jMyOgQ2pL,31,51
Suzy Is a Headbanger - 2017 Remaster,Ramones,spotify:track:6VLyTOmLGT0sOOMYjNnAp7,27,44
Swallow My Pride - 2017 Remaster,Ramones,spotify:track:5uXbg1fuF0LmBI0KKRb2xQ,29,41
California Sun - 2017 Remaster,Ramones,spotify:track:6A8dQP5G4tqLjCbq5wfUPK,30,43
Don't Come Close - 2018 Remaster,Ramones,spotify:track:0GhChW6eDQ6vE5vfgFcvUW,24,60
Needles and Pins - 2018 Remaster,Ramones,spotify:track:41Cg3v81kvz9La7BEAEnVs,27,73
I'm Against It - 2018 Remaster,Ramones,spotify:track:01rC5iSAz6vMIiB1K5ysHq,23,33
Questioningly - 2018 Remaster,Ramones,spotify:track:29ickAOJhuVaXyMBaOwzYx,22,62
She's the One - 2018 Remaster,Ramones,spotify:track:7hqlWSgkZl1nBrJ07ajyka,25,35
It's a Long Way Back - 2018 Remaster,Ramones,spotify:track:17iOFvPr8K2usPlkkuQ3gg,21,50
Bonzo Goes to Bitburg,Ramones,spotify:track:2j3PFZXmenUxgjjBUIod7F,57,41
Beginnings - 2002 Remaster,Chicago,spotify:track:5cn5xzaVKSheUb4DvTwMBT,47,52
Yellow Ledbetter,Pearl Jam,spotify:track:3bE5slaVEfaDreqARl6k4M,70,50
You're a Better Man Than I - 2015 Remaster,The Yardbirds,spotify:track:6eZM1KYhOV00SAla8zN66e,28,54
Growin' Up,Bruce Springsteen,spotify:track:4Gpao0RtOcrBuedyutJWaP,46,61
California Sun,The Rivieras,spotify:track:6qpTh8eRZ4wPycoRZvbWnd,45,41
Moonage Daydream - 2012 Remaster,David Bowie,spotify:track:6mib3N4E8PZHAGQ3xy7bho,71,56
Ecstasy,Raspberries,spotify:track:4uY9vk7Ykfq0wnLQIS6Bcu,15,24
Tonight,Raspberries,spotify:track:3HrMPALbGVL5uJoWF5RBan,23,26
Play On,Raspberries,spotify:track:6DeRMRTSXiejn628OBa2p7,15,48
I Can Hardly Believe You're Mine,Raspberries,spotify:track:7aeVdwMcYEs3M2r41VHCxD,8,50
Overnight Sensation,Raspberries,spotify:track:2LdvwaKrCE897N5RVGAti1,28,29
Cleveland Rocks - 2009 Remaster,Ian Hunter,spotify:track:5FBIJ3i1CWaZLf1VTNIh7B,10,52
Louie Louie,The Kingsmen,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,66,62
Get Ready - Single Version,Rare Earth,spotify:track:5F6XsffCcDXwJmJXiuPRle,45,62
I Just Want To Celebrate,Rare Earth,spotify:track:4iW98ZK1gNzcXmQ5TgTD9X,50,44
Shake Some Action,Flamin' Groovies,spotify:track:0Afai8u1STCaDyTTm1gEZf,50,50
Thirteen,Big Star,spotify:track:3BQLTtpQOYGXQY2lT3ZZeU,53,46
September Gurls,Big Star,spotify:track:74njazGdnO2igjEkb0mGiy,39,42
Queen Bitch - 2015 Remaster,David Bowie,spotify:track:2RDXq7AwoEpvrjsXe4zlUc,57,60
Fox On The Run,Manfred Mann,spotify:track:0oxQWfkZuJW8L7uiItwsB0,48,54
People,Baker Gurvitz Army,spotify:track:4WmwdUnjH4sVbo9XWGA2tC,6,42
Remember,Baker Gurvitz Army,spotify:track:5k62u6D8SCF8LvL4DtNVZy,7,42
Life's Like A River,Scorpions,spotify:track:0V4rhAtfPv5dkV8gJIEzUh,0,32
Evening Wind,Scorpions,spotify:track:4SnA0nbgsQ8jIjhkCIO18r,0,24
Black Sheep Of The Family,Quatermass,spotify:track:1Y4X588lKNQ64TNKap3Wmv,21,49
Into the Mystic - 2013 Remaster,Van Morrison,spotify:track:3lh3iiiJeiBXHSZw6u0kh6,73,61
We'll Burn the Sky - 2015 - Remaster,Scorpions,spotify:track:05aYS67B9WxWDA5ZWVkvCf,44,28
Circle of Hands - 2017 Remastered,Uriah Heep,spotify:track:7HEA2JdVohL9m9DlXBwyXS,34,19
Child Of Vision - 2010 Remastered,Supertramp,spotify:track:7hHTyS1QG0TcX5iQ0sa1Tk,52,43
Midnight Caller - Remastered 2010,Badfinger,spotify:track:7K8fuT3sP3ZXjuLlTxTmDc,25,62
Living on a Thin Line,The Kinks,spotify:track:4HcoOySjWrhxpGpo32HPg1,50,61
Run Run Run,The Who,spotify:track:0p1LJjNwWXP9yZqoMWHXmw,20,42
Heat Wave,The Who,spotify:track:2ZndHMbShUJQRDKzdfHRMd,31,34
Ball Park Incident - 2006 Remaster,Wizzard,spotify:track:73Eu49XRdRzAtLEAOUsAUl,20,47
Disturbance - Undubbed Alternate Mono Version,The Move,spotify:track:7M5wDPHCcijIJlG0f2QanJ,3,36
Night of Fear - Alternate Version - 40th Anniversary Mix,The Move,spotify:track:4kIK2ADzLpPXRTWj7eVWxP,9,47
Flowers in the Rain - 2007 Stereo Mix,The Move,spotify:track:4hxNaAEb0owEhaV8pRmVQa,25,55
(Here We Go Round) The Lemon Tree - 2007 Stereo Mix,The Move,spotify:track:6Bmi6sYmD9DsKpXQ695VKf,6,48
Move - 2008 Remaster,The Move,spotify:track:4ME751ulle5jZmqxqOfSbj,5,52
Brontosaurus,The Move,spotify:track:192K1GrL64mDBYyOFCqJI0,31,21
Apostrophe',Frank Zappa,spotify:track:0W7SzJd9YNDiEUxxeKGdTU,44,28
Can't You See,The Marshall Tucker Band,spotify:track:4fUU9WKxEgJXyrZJsUA2iP,71,41
Fire on the Mountain,The Marshall Tucker Band,spotify:track:4delgtiKX7L3nsbC0exhCS,61,51
Heard It in a Love Song,The Marshall Tucker Band,spotify:track:0xTY7Tld4DRxqUhxdw7bZW,59,56
10538 Overture,Electric Light Orchestra,spotify:track:2oPTQSJNLZuBuxkp9QXTrB,13,37
The Game Of Love,Wayne Fontana & The Mindbenders,spotify:track:0jUfBCWrfrZGueD8MjvgMo,53,57
The Ballad Of El Goodo,Big Star,spotify:track:1B5kQto4k99RG67TJEwwS5,38,33
Headin' for the Texas Border,Flamin' Groovies,spotify:track:0OTRhKIlHr3SCvQz3LvWeS,36,52
Road House,Flamin' Groovies,spotify:track:69YwIIrJ0uIarR7IMp0ioS,8,32
With My Face On The Floor,Emitt Rhodes,spotify:track:62XarvhRGpZoI60qb3z2kz,53,65
Slow Death,Flamin' Groovies,spotify:track:44JvhqeLaMatXiA2VAtw25,44,46
City Slang - The Best Stuff You Havent Heard,Sonic's Rendezvous Band,spotify:track:2btWvfhvg9qn2ApUIl4GCE,38,12
Mambo Sun - 2003 Remaster,T. Rex,spotify:track:79dQwpXjJ4t3pILysdqFyB,50,52
Easy On My Soul,Free,spotify:track:1YoxV9P9vY1Y70AdRMPein,14,44
The Number of the Beast - 2015 Remaster,Iron Maiden,spotify:track:139RwLyp7r8F9ojvhGF5lC,59,41
One Way Ticket,The Nerves,spotify:track:6KdcH46FMZgcsfYjPQicn2,36,40
When You Find Out,The Nerves,spotify:track:4VxdJJxhe70pqcurfwcAST,49,73
Hanging on the Telephone,The Nerves,spotify:track:5LkI19KFtfJUjxOxvZavUf,56,58
The Low Spark Of High-Heeled Boys,Traffic,spotify:track:1yW6y8RufwB4WEAQeip0tx,47,53
Fearless,Pink Floyd,spotify:track:7AalBKBoLDR4UmRYRJpdbj,60,38
Summer '68,Pink Floyd,spotify:track:5MZALWjwQRX0RsZt31HlNP,49,23
Friend of the Devil,Grateful Dead,spotify:track:5ZLzl6T8JwqMTMdoE0nCbU,63,64
Key To The Highway,Derek & The Dominos,spotify:track:1iDEGFxf1S2ZOy8xGF3dhJ,36,29
The Guns of Brixton,The Clash,spotify:track:1d0RJmZXAncCnTYHFlhaj4,41,74
I Fought the Law,The Clash,spotify:track:7lSDCrF11sdTVfjbAQVZE8,59,53
Junior’s Farm,Wings,spotify:track:3aQtUiTNMhXEqsLyUUF9Ju,39,52
Two Of Us - Remastered 2009,The Beatles,spotify:track:0CaBBQsaAiRHhiLmzi7ZRp,58,73
Go All The Way,Raspberries,spotify:track:75GQIYnRaBg7ndHxhfYuQy,62,30
I Wanna Be With You,Raspberries,spotify:track:7AC2sIU1IhrsNsI5x3dImr,37,22
Different Drum,Stone Poneys,spotify:track:3k63RLvRgkgPGx0keOH3P6,59,46
Bluebird,James Gang,spotify:track:560vR1J2rlEZ5yPpafwN6m,22,30
Lost Woman,James Gang,spotify:track:0xpXLOs75M21CYFkrer5cG,20,41
Stop,James Gang,spotify:track:1RY75Sdir9UtOIDp3543Hf,30,47
Strawberry Fields Forever - Remastered 2009,The Beatles,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,70,39
Lucy In The Sky With Diamonds - Remix,The Beatles,spotify:track:5od7xyJpszivAXNkBc5SL8,43,32
Lovely Rita - Remix,The Beatles,spotify:track:3CdDBopz2XipdS5ICzhWHN,37,58
Love Me Do - Single Version / Remastered 2009,The Beatles,spotify:track:149YAUOqxwKc32BlnxVjxn,36,54
I Want To Hold Your Hand - Remastered 2009,The Beatles,spotify:track:27E39dDg0Bx1RzkF3eJJsb,38,49
She Loves You - Remastered 2009,The Beatles,spotify:track:48JM82SHQTBYkhEYhMaOaa,48,39
The Ballad Of John And Yoko - Remastered 2015,The Beatles,spotify:track:1F7s27lLKshLPt9TPCgMDL,56,65
Hey Jude - Remastered 2015,The Beatles,spotify:track:0aym2LBJBk9DAYuHHutrIl,73,39
Just One Look,The Hollies,spotify:track:2liqD6hfL4uNzqMeY9iYaK,28,64
Long Dark Road,The Hollies,spotify:track:6MhMpnxCF1Ga91S5HXtSYy,18,54
On a Carousel,The Hollies,spotify:track:5DcB4bQNmczM5QXxvVoWtc,28,59
The Air That I Breathe,The Hollies,spotify:track:4F0qPlFpfLYcnclmzhOE3n,25,27
Creeque Alley - Single Version,The Mamas & The Papas,spotify:track:2pfEVSZdq5McocgAYWhgLu,50,62
Cracklin' Rosie - Single Version,Neil Diamond,spotify:track:5pkd9ib1RgbkAd1R9bIOCa,63,56
Kow Kow Calqulator,Steve Miller Band,spotify:track:7fpbcs8OWU5xGLmvf85bK6,17,29
Brave New World,Steve Miller Band,spotify:track:5N95N9z6aVCrCb7lBoFmCq,15,38
Pull Away/So Many Times,Dust,spotify:track:6RrxpL1QOgTCtQZ5XvfVEa,41,38
I Think We're Alone Now - Single Version,Tommy James & The Shondells,spotify:track:3AXDLGI5TIYi72JcYFvNpv,58,78
Let My Love Open The Door,Pete Townshend,spotify:track:0otlwsD3mSogk7VJCTp6Kg,65,65
Going To The Country,Steve Miller Band,spotify:track:4P4I4atoRkFg0Vq9YZXqhL,30,33
Driver's Seat,Sniff 'n' The Tears,spotify:track:6mYxkv8dzrRzno1AwtZWZl,9,74
Bluebird,Buffalo Springfield,spotify:track:5RXjEF5tqZFAsiPXZrcpnu,39,48
You Can All Join In,Traffic,spotify:track:35B7lFGyjrnYqgfMpfLOWA,51,72
Little Girl - Remastered 1991,Steve Miller Band,spotify:track:2Lr8ejS8yktV5ShO22cYgB,16,52
Baby's House - Remastered 1991,Steve Miller Band,spotify:track:7sHzhPJNggzfReEo4SGmoa,12,24
Strangers (Stereo) - 2014 Remastered Version,The Kinks,spotify:track:7buoWHxRKoDrudJxkPBzbF,44,48
A Whiter Shade of Pale - Original Single Version,Procol Harum,spotify:track:78ZqE2tjAxbqEGGlvGnQfT,69,25
Welcome To The Working Week,Elvis Costello,spotify:track:39rkLB2TEENIvhwAlRC5ae,49,50
Miracle Man,Elvis Costello,spotify:track:4PMmRKupIkdHQzSNxCPP1C,33,67
No Dancing,Elvis Costello,spotify:track:3OpGDkWaWJJ9yVHon3tIlY,27,47
Blame It On Cain,Elvis Costello,spotify:track:5BpsDaMPLAMlEakrK4mBiK,35,64
Alison,Elvis Costello,spotify:track:1v98rfd0an913AzHvMNG8a,58,56
I'm Not Angry,Elvis Costello,spotify:track:0nKGm3Bsv1LesjCBdBwEWi,25,55
No Action - 2021 Remaster,Elvis Costello & The Attractions,spotify:track:2GFakdGflCFgwFrJfZkvzK,42,34
Jumpin' Jack Flash,The Rolling Stones,spotify:track:1uBsu3PbD2909UBIfEMLvK,65,60
Instant Karma! (We All Shine On) - Remastered 2010,John Lennon,spotify:track:2BkXpZSvPoUDMLI2Xw9kAL,56,63
Cowboy Song,Thin Lizzy,spotify:track:2H82AQCQNc4TH2yVcYKIID,54,53
Finding My Way,Rush,spotify:track:6POxVhw9vbWKn4vXrLo3St,46,32
The Village Green Preservation Society - 2018 Stereo Remaster,The Kinks,spotify:track:1IcdLhmBPa7xBVcEueSsGz,24,56
Animal Farm - 2018 Stereo Remaster,The Kinks,spotify:track:0ZgUDPF3bVVO5emupiPe43,18,54
Shangri-La - Mono Mix,The Kinks,spotify:track:7hnN6OQSquje86scA0I66f,39,37
Zombie Zoo,Tom Petty,spotify:track:6fKYUIurKDNTHz7bEOaOj6,43,68
Sittin' In Circles,The Electric Flag,spotify:track:484tnipUEPAlXBgGTXBWAc,11,42
Born in Chicago,The Paul Butterfield Blues Band,spotify:track:0dvPuXBdAudLyBnCmYYu68,42,42
Have Love Will Travel,The Sonics,spotify:track:2uXkW8uJcOIhlbUatEPLPs,57,51
Mud In Your Eye,Fleur De Lys,spotify:track:3Zg6JNTktpbp4NVtsNpkEs,0,41
Moira's Hand,Affinity,spotify:track:533mo6Czlf5KJTLiVqXqZL,4,54
"Run, Run, Run",The Gestures,spotify:track:6TO29gYhF5EHRvYPgit3EI,28,24
Lies,The Knickerbockers,spotify:track:7L7DgjhqnYYuIfgyhKTcxs,45,49
Tuesday Afternoon (Forever Afternoon),The Moody Blues,spotify:track:31pi9vJJWHZxygk8AoGd0d,51,50
Go Now,The Moody Blues,spotify:track:7mnDpb8u9sqeJ9uu1x3H2I,50,35
Dogs,Pink Floyd,spotify:track:2jvuMDqBK04WvCYYz5qjvG,61,32
House Of The Rising Sun,Frijid Pink,spotify:track:6IjvCFBNprUHhlamLey2Tb,26,32
Put the Clock Back on the Wall,E-Types,spotify:track:0fHfJknjZFfSNibwRWfLye,15,64
a) STRA (Illusions Of My Childhood-Part One) b)You Keep Me Hanging On c) WBER (Illusions Of My Childhood-Part Two),Vanilla Fudge,spotify:track:4mTBTy1SAnJKoHxnbAcMeT,37,22
You Got It,Roy Orbison,spotify:track:6r20M5DWYdIoCDmDViBxuz,69,65
Bits and Pieces - 2019 - Remaster,The Dave Clark Five,spotify:track:3bMt6mpqpDiCRQ3poewMAo,41,48
I'm Not Your Stepping Stone,Paul Revere & The Raiders,spotify:track:2hrMZmKb5BX5ILM0JWjv6G,48,45
Somethin' Else - Live on Tasty Pop Sundae from BBC Sessions;Remaster,Led Zeppelin,spotify:track:4AX9BMMXAZmXKRmfLSYFVD,35,32
California Girls (Mono),The Beach Boys,spotify:track:2iIIMlxYsdF8qzumg0vXwq,34,49
Don't Worry Baby (Mono) - Remastered,The Beach Boys,spotify:track:3ES1OsBlHwGiHdyKN04DcN,28,54
Good Vibrations - Remastered 2001,The Beach Boys,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,71,40
God Only Knows - Mono / 1997 Remastered,The Beach Boys,spotify:track:6iGU74CwXuT4XVepjc9Emf,68,52
Sloop John B - Remastered,The Beach Boys,spotify:track:2ULL3VZf4WwBKO4vjwT7Bg,61,57
Wouldn't It Be Nice - Mono / Remastered,The Beach Boys,spotify:track:2CQRYn5cTD2B9a1ONjhTN2,53,40
Make Me Smile / Now More Than Ever - 2002 Remaster,Chicago,spotify:track:1Y3iYPqn1VR7l5nsT1JyF6,35,65
Catch the Wind,Donovan,spotify:track:6aXKbU2QGsOms8UT3eUOg1,61,38
Season of the Witch,Donovan,spotify:track:6MOEQCtAWNSCmvg3SFKF5y,63,52
Atlantis,Donovan,spotify:track:0kcEK7YuNNfE7jiTnXS1cm,51,29
Introduction - 2002 Remaster,Chicago,spotify:track:6PFm6lb981hUWsoBlBp8tg,32,44
Does Anybody Really Know What Time It Is? - New Edit; 2003 Remaster,Chicago,spotify:track:4sW0So14P2T38AjjZDkVjc,32,58
Travellin' In Style,Free,spotify:track:5cB5WP6xz2hXv1clciBr72,12,58
Vital Signs,Rush,spotify:track:1k0GxoZYv3Yx5mNeXMOZN2,49,60
Living and Dying,Scorpions,spotify:track:25H6ojNwgd90K2M3Q71lHQ,30,35
Come On And Say It,The Grass Roots,spotify:track:2VWThes1ZhDX9BLuucqJgI,14,49
(White Man) in Hammersmith Palais,The Clash,spotify:track:45xBWOa6oEAk1WlVyr5QAB,45,69
Brain,The Action,spotify:track:3fCKOpIq5vd1QkayyoJxzj,40,33
Honky Tonk Women - With Intro / Set 1 / Live At The Fillmore East/1970,Joe Cocker,spotify:track:5nsmZpXnYIlVSjxa6diCM1,25,38
Cry Me A River - Live At The Fillmore East/1970,Joe Cocker,spotify:track:1xD3wZJSJEczE0WOVUhIkE,37,35
Bird On The Wire - Live At The Fillmore East/1970,Joe Cocker,spotify:track:5Ktb5HbS2eO8RKguKOoI8b,20,36
Let's Go Get Stoned - Live At The Fillmore East/1970,Joe Cocker,spotify:track:6QvXHANpukV3sWQ57zeqCO,33,34
She Came In Through The Bathroom Window,Joe Cocker,spotify:track:1HLi7j0ENx5KiBeOZPW8xA,53,56
(At The) Woodchopper's Ball - Live,Ten Years After,spotify:track:3V3qpqWWQNiqvOKxosNDkL,9,43
Love Like a Man - 2002 Remaster,Ten Years After,spotify:track:4aIZ5Rs4c8Lom0FjoRT10P,12,41
"50,000 Miles Beneath My Brain - 2002 Remaster",Ten Years After,spotify:track:72k0zYy0Wmj6YsZkOCVZNv,13,34
One of These Days - 2004 Remaster,Ten Years After,spotify:track:0UGjX79ausph6fSfMSan3c,37,38
Maybe After He's Gone - Mono Version,The Zombies,spotify:track:0j5yU90ukGxrH1PeWojHTf,34,46
Hung Up On A Dream - Mono Version,The Zombies,spotify:track:0kmVqupNPbC7H70r84UAOL,34,33
What Is the Reason - Single Version,The Young Rascals,spotify:track:35zVcYqFPco48lvS2Vtzdw,22,54
Lonely Too Long,The Young Rascals,spotify:track:0I6GNfHT6mrrU40sTmGr8j,34,66
Come on Up - Single Version,The Young Rascals,spotify:track:0R6jYwBiYBFOcBMqD9fZnA,25,55
Love Is a Beautiful Thing - Single Version,The Rascals,spotify:track:63eH5uAoFV7qG5yZrG7fiO,11,55
A Girl Like You,The Young Rascals,spotify:track:3eTWUboK4NnwQQE5GWGrX0,19,46
I'm so Happy Now - Single Version,The Rascals,spotify:track:76nYfWdibtirJFzxGtjcj7,6,59
You Better Run - Single Version,The Young Rascals,spotify:track:5FNTv65OqqO9TpLD2OsEMd,11,45
Please Love Me,The Rascals,spotify:track:2GI6Y06vuos2sOgZiXhU2y,12,46
My Generation - Stereo Version,The Who,spotify:track:4u9f8hqstB7iITDJNzKhQx,65,41
Out In The Street - Stereo Version,The Who,spotify:track:4KfFt3zIBnlgjhzFnoLwqC,28,41
It's Not True - Stereo Version,The Who,spotify:track:48DsNbafkIC8waIL7dT2iy,31,43
A Legal Matter - Stereo Version,The Who,spotify:track:1DPKXco1PuFswTCHLiTQJI,24,54
Circles - Stereo Version,The Who,spotify:track:5DwxcSfYLERsRfPqM2eQpB,20,37
I Ain't Gonna Eat out My Heart Anymore - Single Version,The Young Rascals,spotify:track:1GKtKXsCbpspPy1837Oaw9,29,53
Here Comes My Baby,The Tremeloes,spotify:track:4jKq3767lb2mWKCvas6E7Z,52,51
Easy Lover,Philip Bailey,spotify:track:5LYJ631w9ps5h9tdvac7yP,68,74
Waterfall,The Smoke,spotify:track:7pdWCImCOcNcqRMMmHSeub,17,43
Feel Like Flying,The Attack,spotify:track:5cZ8JDqYiuisHT6xpu8GIP,13,29
Anymore Than I Do,The Attack,spotify:track:0CocJ5TAUTXShACyVP0kcl,13,36
